date,value,source,notes
2023-10,2360990,clinvar_esearch_cdat,
2023-11,2397775,clinvar_esearch_cdat,
2023-12,2408406,clinvar_esearch_cdat,
2024-01,2412924,clinvar_esearch_cdat,
2024-02,2748820,clinvar_esearch_cdat,
2024-03,2788967,clinvar_esearch_cdat,
2024-04,2799884,clinvar_esearch_cdat,
2024-05,2959825,clinvar_esearch_cdat,
2024-06,2971971,clinvar_esearch_cdat,
2024-07,2977203,clinvar_esearch_cdat,
2024-08,3059562,clinvar_esearch_cdat,
2024-09,3061868,clinvar_esearch_cdat,
2024-10,3088787,clinvar_esearch_cdat,
2024-11,3104810,clinvar_esearch_cdat,
2024-12,3115112,clinvar_esearch_cdat,
2025-01,3296575,clinvar_esearch_cdat,
2025-02,3427864,clinvar_esearch_cdat,
2025-03,3454155,clinvar_esearch_cdat,
2025-04,3572850,clinvar_esearch_cdat,
2025-05,3579493,clinvar_esearch_cdat,
2025-06,3586500,clinvar_esearch_cdat,
2025-07,3748722,clinvar_esearch_cdat,
2025-08,3753078,clinvar_esearch_cdat,
2025-09,3763715,clinvar_esearch_cdat,
2025-10,3970008,clinvar_esearch_cdat,
2025-11,4205214,clinvar_esearch_cdat,
2025-12,4213782,clinvar_esearch_cdat,
2026-01,4361546,clinvar_esearch_cdat,
2026-02,4470720,clinvar_esearch_cdat,
2026-03,4489037,clinvar_esearch_cdat,
2026-04,4519600,clinvar_esearch_cdat,
2026-05,4526343,clinvar_esearch_cdat,
2026-06,4530992,clinvar_esearch_cdat,
2026-07,4549870,clinvar_esearch_cdat,
2026-08,4560253,clinvar_esearch_cdat,
2026-09,4560253,clinvar_esearch_cdat,
