date,value,source,notes
2025-08,198,fda_companion_diagnostics_list,Vysis ALK Break Apart FISH Probe Kit; Oncomine Dx Target Test; MMR IHC Panel pharmDx; Idylla CDx MSI Test
2025-09,200,fda_companion_diagnostics_list,KMT2A Breakapart FISH Probe Kit PDx; Guardant360 CDx
2025-10,200,fda_companion_diagnostics_list,
2025-11,202,fda_companion_diagnostics_list,OncoMate MSI Dx Analysis System; Oncomine Dx Target Test
2025-12,204,fda_companion_diagnostics_list,PATHWAY anti-Her2/neu; Ventana HER2 Dual ISH DNA Probe Cocktail
2026-01,205,fda_companion_diagnostics_list,Guardant360 CDx
2026-02,207,fda_companion_diagnostics_list,PD-L1 IHC 22C3 pharmDx
2026-03,208,fda_companion_diagnostics_list,Myriad myChoice CDx
2026-04,208,fda_companion_diagnostics_list,
2026-05,223,fda_companion_diagnostics_list,Guardant360 CDx; FoundationOne CDx; PATHWAY anti-HER-2/neu; VENTANA HER2 Dual ISH DNA Probe Cocktail; Signatera CDx; Guardant360® Liquid CDx; FoundationOne Liquid CDx
2026-06,225,fda_companion_diagnostics_list,Guardant360 CDx; VENTANA PTEN
2026-07,226,fda_companion_diagnostics_list,PD-L1 IHC 28-8 pharmDx
2026-08,226,fda_companion_diagnostics_list,
